<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>
XAUUSD,5,20250320,215000,3044.73,3045.06,3044.58,3044.77,0,0
XAUUSD,5,20250320,215500,3044.72,3044.81,3044.45,3044.77,0,0
XAUUSD,5,20250320,220000,3045.03,3045.03,3044.77,3044.77,0,0
XAUUSD,5,20250320,220500,3047.73,3047.73,3044.565,3044.82,0,0
XAUUSD,5,20250320,221000,3044.805,3044.88,3044.455,3044.88,0,0
XAUUSD,5,20250320,225500,3048.66,3048.66,3043.49,3045.9,0,0
XAUUSD,5,20250321,000000,3045.75,3046.02,3045.29,3045.95,0,0
XAUUSD,5,20250321,000500,3045.95,3045.97,3045.16,3045.16,0,0
XAUUSD,5,20250321,001000,3045.18,3046.09,3044.99,3046.09,0,0
XAUUSD,5,20250321,001500,3045.92,3046.06,3045.45,3045.67,0,0
XAUUSD,5,20250321,002000,3045.66,3045.74,3045.12,3045.13,0,0
XAUUSD,5,20250321,002500,3045.13,3045.49,3044.79,3044.8,0,0
XAUUSD,5,20250321,003000,3044.67,3045.17,3044.59,3044.8,0,0
XAUUSD,5,20250321,003500,3044.84,3045.55,3044.76,3045.52,0,0
XAUUSD,5,20250321,004000,3045.45,3045.64,3045.28,3045.31,0,0
XAUUSD,5,20250321,004500,3045.3,3045.93,3045.3,3045.93,0,0
XAUUSD,5,20250321,005000,3045.92,3046.01,3045.53,3046.01,0,0
XAUUSD,5,20250321,005500,3045.94,3046.7,3045.93,3046.51,0,0
XAUUSD,5,20250321,010000,3046.45,3047.55,3046.45,3046.66,0,0
XAUUSD,5,20250321,010500,3046.69,3047.1,3045.69,3045.88,0,0
XAUUSD,5,20250321,011000,3045.91,3045.91,3044.6,3044.73,0,0
XAUUSD,5,20250321,011500,3044.72,3044.72,3042.95,3043.01,0,0
XAUUSD,5,20250321,012000,3043.01,3043.88,3042.42,3043.6,0,0
XAUUSD,5,20250321,012500,3043.66,3044.11,3043.52,3043.75,0,0
XAUUSD,5,20250321,013000,3043.77,3044.86,3043.77,3044.37,0,0
XAUUSD,5,20250321,013500,3044.28,3044.36,3043.05,3043.25,0,0
XAUUSD,5,20250321,014000,3043.27,3044.64,3042.91,3043.78,0,0
XAUUSD,5,20250321,014500,3043.79,3043.81,3042.87,3042.87,0,0
XAUUSD,5,20250321,015000,3042.95,3043.67,3042.94,3043.46,0,0
XAUUSD,5,20250321,015500,3043.53,3043.84,3042.73,3043.01,0,0
XAUUSD,5,20250321,020000,3043,3044.56,3042.8,3044.19,0,0
XAUUSD,5,20250321,020500,3044.04,3044.06,3042.13,3042.16,0,0
XAUUSD,5,20250321,021000,3042.06,3043.58,3042.06,3042.71,0,0
XAUUSD,5,20250321,021500,3042.76,3042.98,3040.89,3042.82,0,0
XAUUSD,5,20250321,022000,3042.96,3043.85,3042.66,3042.82,0,0
XAUUSD,5,20250321,022500,3042.82,3043.19,3041.91,3042.09,0,0
XAUUSD,5,20250321,023000,3042.08,3042.54,3041.04,3042.5,0,0
XAUUSD,5,20250321,023500,3042.36,3043.31,3042.03,3042.59,0,0
XAUUSD,5,20250321,024000,3042.66,3042.77,3038.9,3038.9,0,0
XAUUSD,5,20250321,024500,3038.66,3038.7,3036.42,3037.22,0,0
XAUUSD,5,20250321,025000,3037.23,3037.86,3037.03,3037.03,0,0
XAUUSD,5,20250321,025500,3037.27,3037.89,3036.22,3036.22,0,0
XAUUSD,5,20250321,030000,3036.34,3037.05,3034.95,3036.32,0,0
